HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ref_exp_1,Input.image_url_1,Input.line_no_1,Answer.better,Answer.id_1,Answer.line_no_1,Answer.understand,Approve,Reject
30Z7M1Q8UYKNCFFANEFKT4WMMUHA8I,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:46 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:46 PDT 2015,,,3U4J9857OEBQHVCD9PSCYZGGABI7BW,AIUKV0KVALMY6,Approved,Mon Oct 19 17:26:02 PDT 2015,Mon Oct 19 17:26:25 PDT 2015,Tue Oct 20 01:26:25 PDT 2015,2015-10-20 08:28:18 UTC,,,23,100% (102/102),100% (101/101),100% (101/101),it is the orange cube farthest to the right,https://s3.amazonaws.com/gmmdev/Round+9/Scene_G_Turk.jpg,650,no,object_2,650,yes,X,
30ZKOOGW2W651FVPOT65EU9E8OBA1Y,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:42 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:42 PDT 2015,,,34PGFRQONOBBPTBQ5PD5O3YAB7XJWS,A177EXELDLWTWV,Approved,Mon Oct 19 17:07:42 PDT 2015,Mon Oct 19 17:08:50 PDT 2015,Tue Oct 20 01:08:50 PDT 2015,2015-10-20 08:13:10 UTC,,,68,100% (48/48),100% (48/48),100% (48/48),Orange cube that is furthest right,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,161,no,object_2,161,yes,X,
30ZKOOGW2W651FVPOT65EU9E8OBA1Y,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:42 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:42 PDT 2015,,,3BWI6RSP7G9OOYOXJGU2Z7M1D8U7EV,A2SVNXNMD7E7EH,Approved,Mon Oct 19 17:17:10 PDT 2015,Mon Oct 19 17:22:46 PDT 2015,Tue Oct 20 01:22:46 PDT 2015,2015-10-20 08:23:19 UTC,,,336,100% (79/79),100% (79/79),100% (79/79),Orange cube that is furthest right,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,161,yes,object_7,161,no,X,
30ZKOOGW2W651FVPOT65EU9E8OBA1Y,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:42 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:42 PDT 2015,,,3ZY8KE4ISJ3FWRFYA5SIZ2RIITOQVH,A3CQDCNYJAX2X3,Approved,Mon Oct 19 17:12:32 PDT 2015,Mon Oct 19 17:12:42 PDT 2015,Tue Oct 20 01:12:42 PDT 2015,2015-10-20 08:13:17 UTC,,,10,100% (9/9),100% (9/9),100% (9/9),Orange cube that is furthest right,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,161,,object_7,161,yes,,At least one item is blank.
311HQEI8RSGKD9IZP13DWXR0KVHZ7K,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:41 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:41 PDT 2015,,,37TRT2X24QRJ1QDFAYH91PLP16GJBD,A3CQDCNYJAX2X3,Approved,Mon Oct 19 17:13:21 PDT 2015,Mon Oct 19 17:13:34 PDT 2015,Tue Oct 20 01:13:34 PDT 2015,2015-10-20 08:18:09 UTC,,,13,100% (9/9),100% (9/9),100% (9/9),please get me the orange cube  to the right of the mug,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,156,no,object_7,156,yes,X,
311HQEI8RSGKD9IZP13DWXR0KVHZ7K,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:41 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:41 PDT 2015,,,39N5ACM9HENWZ81G7R8X7FCBM5J9PT,A36LOA6VLJU157,Approved,Mon Oct 19 17:07:00 PDT 2015,Mon Oct 19 17:07:21 PDT 2015,Tue Oct 20 01:07:21 PDT 2015,2015-10-20 08:08:13 UTC,,,21,100% (40/40),100% (40/40),100% (40/40),please get me the orange cube  to the right of the mug,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,156,yes,object_1,156,no,X,
311HQEI8RSGKD9IZP13DWXR0KVHZ7K,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:41 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:41 PDT 2015,,,3STRJBFXOWRE8WDES5862YROM2GKT3,A2541C8MY0BYV3,Approved,Mon Oct 19 17:09:58 PDT 2015,Mon Oct 19 17:10:05 PDT 2015,Tue Oct 20 01:10:05 PDT 2015,2015-10-20 08:13:12 UTC,,,7,100% (102/102),100% (102/102),100% (102/102),please get me the orange cube  to the right of the mug,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,156,no,object_1,156,yes,X,
3126F2F5F83B8KV3P0JHB9H3WJEPEB,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:41 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:41 PDT 2015,,,37W3JXSD6681KI6PRPE8YQDYOB9WY2,A2WKZI3JQCE3Z6,Approved,Mon Oct 19 17:35:14 PDT 2015,Mon Oct 19 17:35:22 PDT 2015,Tue Oct 20 01:35:22 PDT 2015,2015-10-20 08:38:14 UTC,,,8,100% (90/90),100% (90/90),100% (90/90),orange cube to the right of the wooden bowl,https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,512,yes,object_3,512,yes,X,
3126F2F5F83B8KV3P0JHB9H3WJEPEB,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:41 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:41 PDT 2015,,,3DQQ64TANGL7B4EO02IPLZKMK66WP8,AJD3JOWNVDZD1,Approved,Mon Oct 19 17:34:26 PDT 2015,Mon Oct 19 17:34:45 PDT 2015,Tue Oct 20 01:34:45 PDT 2015,2015-10-20 08:38:13 UTC,,,19,100% (13/13),100% (13/13),100% (13/13),orange cube to the right of the wooden bowl,https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,512,yes,object_X,512,no,X,
3126F2F5F83B8KV3P0JHB9H3WJEPEB,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:41 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:41 PDT 2015,,,3DY4FPOOA1OF8SUYNKHI4S1NEFSRVL,A2SVNXNMD7E7EH,Approved,Mon Oct 19 17:36:03 PDT 2015,Mon Oct 19 17:36:14 PDT 2015,Tue Oct 20 01:36:14 PDT 2015,2015-10-20 08:38:16 UTC,,,11,100% (79/79),100% (79/79),100% (79/79),orange cube to the right of the wooden bowl,https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,512,yes,object_4,512,no,X,
31D0ZWOD0AZ5UQA7SA250PQ43W5A0V,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:42 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:42 PDT 2015,,,32SVAV9L3F93X26Y1ZPQQ7KUNRB3AS,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:29:10 PDT 2015,Mon Oct 19 17:29:19 PDT 2015,Tue Oct 20 01:29:19 PDT 2015,2015-10-20 08:33:11 UTC,,,9,100% (143/143),100% (143/143),100% (143/143),please get me the orange cube  to the right of the bowl,https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,517,no,object_3,517,yes,X,
31D0ZWOD0AZ5UQA7SA250PQ43W5A0V,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:42 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:42 PDT 2015,,,3WMINLGALB3RA22HUS0RJAOOT4OCAZ,A3RL02A3JRAUS4,Approved,Mon Oct 19 17:34:34 PDT 2015,Mon Oct 19 17:34:51 PDT 2015,Tue Oct 20 01:34:51 PDT 2015,2015-10-20 08:38:13 UTC,,,17,100% (56/56),100% (56/56),100% (56/56),please get me the orange cube  to the right of the bowl,https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,517,no,object_3,517,yes,X,
31D0ZWOD0AZ5UQA7SA250PQ43W5A0V,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:42 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:42 PDT 2015,,,3YJ6NA41JBGL5KEPT3ZAW9QEIAWJPZ,A2SMDHLM9CQJWM,Approved,Mon Oct 19 17:25:45 PDT 2015,Mon Oct 19 17:25:58 PDT 2015,Tue Oct 20 01:25:58 PDT 2015,2015-10-20 08:28:17 UTC,,,13,100% (35/35),100% (35/35),100% (35/35),please get me the orange cube  to the right of the bowl,https://s3.amazonaws.com/gmmdev/Round+9/Scene_C_Turk.jpg,517,no,object_3,517,yes,X,
31GN6YMHLPS22CXM2HHHSKTEQ7QWSE,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:46 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:46 PDT 2015,,,35K3O9HUABD13R331ZSENZZIBWCEF5,A333STM8M95GJX,Approved,Mon Oct 19 17:14:47 PDT 2015,Mon Oct 19 17:15:23 PDT 2015,Tue Oct 20 01:15:23 PDT 2015,2015-10-20 08:18:13 UTC,,,36,100% (39/39),100% (39/39),100% (39/39),It is the one closest to the middle,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,258,no,object_3,258,yes,X,
31GN6YMHLPS22CXM2HHHSKTEQ7QWSE,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:46 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:46 PDT 2015,,,3K2755HG5S3WBLP354HUHHHXBKDFDF,A3GR74EBCPGKKA,Approved,Mon Oct 19 17:34:54 PDT 2015,Mon Oct 19 17:38:08 PDT 2015,Tue Oct 20 01:38:08 PDT 2015,2015-10-20 08:43:08 UTC,,,194,100% (86/86),100% (86/86),100% (86/86),It is the one closest to the middle,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,258,no,object_3,258,yes,X,
31GN6YMHLPS22CXM2HHHSKTEQ7QWSE,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:46 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:46 PDT 2015,,,3SKRO2GZ71RDZC15QMOWWS8TUJR1KD,AIUKV0KVALMY6,Approved,Mon Oct 19 17:32:56 PDT 2015,Mon Oct 19 17:33:07 PDT 2015,Tue Oct 20 01:33:07 PDT 2015,2015-10-20 08:38:09 UTC,,,11,100% (102/102),100% (101/101),100% (101/101),It is the one closest to the middle,https://s3.amazonaws.com/gmmdev/Round+9/Scene_6_Turk.jpg,258,yes,object_2,258,no,X,
31J7RYECZLQMXYMTLKVVN8PP20AL1R,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3CFVK00FWLLJQ4KKHSCE6OCPRUC6LJ,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:31:57 PDT 2015,Mon Oct 19 17:32:07 PDT 2015,Tue Oct 20 01:32:07 PDT 2015,2015-10-20 08:33:19 UTC,,,10,100% (143/143),100% (143/143),100% (143/143),I want the orange cube between the pot and the chili.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,198,no,object_7,198,yes,X,
31J7RYECZLQMXYMTLKVVN8PP20AL1R,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3E337GFOL98BBXCB5I1FV7T3Q3DGNV,A3GUUW46FNRMS3,Approved,Mon Oct 19 17:15:05 PDT 2015,Mon Oct 19 17:15:19 PDT 2015,Tue Oct 20 01:15:19 PDT 2015,2015-10-20 08:18:13 UTC,,,14,100% (43/43),100% (31/31),100% (31/31),I want the orange cube between the pot and the chili.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,198,no,object_7,198,yes,X,
31J7RYECZLQMXYMTLKVVN8PP20AL1R,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:44 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:44 PDT 2015,,,3PW9OPU9PQKIIWXF1GISWWMZDJ512R,A2WKZI3JQCE3Z6,Approved,Mon Oct 19 17:30:15 PDT 2015,Mon Oct 19 17:30:24 PDT 2015,Tue Oct 20 01:30:24 PDT 2015,2015-10-20 08:33:14 UTC,,,9,100% (90/90),100% (90/90),100% (90/90),I want the orange cube between the pot and the chili.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,198,no,object_7,198,yes,X,
31JUPBOORN448Y6EK54A2ICXG6GL8B,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:49 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:49 PDT 2015,,,34YB12FSQYO5TFRBTHMFIS43LD2MG0,A36LOA6VLJU157,Approved,Mon Oct 19 17:08:01 PDT 2015,Mon Oct 19 17:08:17 PDT 2015,Tue Oct 20 01:08:17 PDT 2015,2015-10-20 08:13:09 UTC,,,16,100% (40/40),100% (40/40),100% (40/40),please get me the orange cube  closest to me,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,348,yes,object_2,348,yes,X,
31JUPBOORN448Y6EK54A2ICXG6GL8B,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:49 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:49 PDT 2015,,,3U088ZLJVKT4NNA4JH3Z6YJECYSW0Z,AIUKV0KVALMY6,Approved,Mon Oct 19 17:11:44 PDT 2015,Mon Oct 19 17:11:53 PDT 2015,Tue Oct 20 01:11:53 PDT 2015,2015-10-20 08:13:15 UTC,,,9,100% (102/102),100% (101/101),100% (101/101),please get me the orange cube  closest to me,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,348,no,object_2,348,yes,X,
31JUPBOORN448Y6EK54A2ICXG6GL8B,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:49 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:49 PDT 2015,,,3Z9WI9EOZZOO3NMJSBRHOFO0B8MKHU,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:30:03 PDT 2015,Mon Oct 19 17:30:16 PDT 2015,Tue Oct 20 01:30:16 PDT 2015,2015-10-20 08:33:13 UTC,,,13,100% (143/143),100% (143/143),100% (143/143),please get me the orange cube  closest to me,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,348,no,object_2,348,yes,X,
31KSVEGZ34SQ1XX9NSHC2AOI457WRQ,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:45 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:45 PDT 2015,,,324G5B4FB38PX893B9VNEIKXJ7L073,A13VIJ7G997ZCY,Approved,Mon Oct 19 17:27:22 PDT 2015,Mon Oct 19 17:27:35 PDT 2015,Tue Oct 20 01:27:35 PDT 2015,2015-10-20 08:28:21 UTC,,,13,100% (155/155),100% (135/135),100% (135/135),bring the orange cube between the two purple cubes on your left.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,606,yes,object_5,606,yes,X,
31KSVEGZ34SQ1XX9NSHC2AOI457WRQ,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:45 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:45 PDT 2015,,,34Q075JO1XDBMMU1MTEED8TKGLK106,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:23:09 PDT 2015,Mon Oct 19 17:23:20 PDT 2015,Tue Oct 20 01:23:20 PDT 2015,2015-10-20 08:28:09 UTC,,,11,100% (143/143),100% (143/143),100% (143/143),bring the orange cube between the two purple cubes on your left.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,606,no,object_5,606,yes,X,
31KSVEGZ34SQ1XX9NSHC2AOI457WRQ,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:45 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:45 PDT 2015,,,37ZHEEHM6WMLE080UWD6GGI4MJ5735,AIUKV0KVALMY6,Approved,Mon Oct 19 17:34:35 PDT 2015,Mon Oct 19 17:34:48 PDT 2015,Tue Oct 20 01:34:48 PDT 2015,2015-10-20 08:38:13 UTC,,,13,100% (102/102),100% (101/101),100% (101/101),bring the orange cube between the two purple cubes on your left.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_E_Turk.jpg,606,yes,object_X,606,no,X,
31MBOZ6PAOR6K1WR1HKF448G6X1LCH,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:50 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:50 PDT 2015,,,3B837J3LDOWZG0DUTPCDT5HGFBXSRG,AJPQEZBVJXVE9,Approved,Mon Oct 19 17:31:09 PDT 2015,Mon Oct 19 17:31:18 PDT 2015,Tue Oct 20 01:31:18 PDT 2015,2015-10-20 08:33:16 UTC,,,9,100% (43/43),100% (43/43),100% (43/43),The cube between the tape and the syringe.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,369,no,object_4,369,yes,X,
31MBOZ6PAOR6K1WR1HKF448G6X1LCH,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:50 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:50 PDT 2015,,,3X31TUMD7XMOJIJNBM0XBSL8JJV1LF,A9FCR1QRZAM3U,Approved,Mon Oct 19 17:13:53 PDT 2015,Mon Oct 19 17:14:01 PDT 2015,Tue Oct 20 01:14:01 PDT 2015,2015-10-20 08:18:10 UTC,,,8,100% (143/143),100% (143/143),100% (143/143),The cube between the tape and the syringe.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,369,no,object_4,369,yes,X,
31MBOZ6PAOR6K1WR1HKF448G6X1LCH,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:50 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:50 PDT 2015,,,3X3OR7WPZZ06UI38A79CQ28GXP1L8J,AIUKV0KVALMY6,Approved,Mon Oct 19 17:20:24 PDT 2015,Mon Oct 19 17:20:37 PDT 2015,Tue Oct 20 01:20:37 PDT 2015,2015-10-20 08:23:14 UTC,,,13,100% (102/102),100% (101/101),100% (101/101),The cube between the tape and the syringe.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_8_Turk.jpg,369,no,object_4,369,yes,X,
31N9JPQXIPINP9ASZMEVSN9LOK5HNN,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:43 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:43 PDT 2015,,,3FIJLY1B6U450ISTAD8PHBYMP3GFPT,A13VIJ7G997ZCY,Approved,Mon Oct 19 17:27:02 PDT 2015,Mon Oct 19 17:27:12 PDT 2015,Tue Oct 20 01:27:12 PDT 2015,2015-10-20 08:28:20 UTC,,,10,100% (155/155),100% (135/135),100% (135/135),I want the cube that is in the middle between the spoon and the red cup.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,173,yes,object_4,173,yes,X,
31N9JPQXIPINP9ASZMEVSN9LOK5HNN,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:43 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:43 PDT 2015,,,3IRIK4HM3AKQN0QE4FJF35M2XLYC69,A3CPPBPJ602FG1,Approved,Mon Oct 19 17:34:05 PDT 2015,Mon Oct 19 17:34:26 PDT 2015,Tue Oct 20 01:34:26 PDT 2015,2015-10-20 08:38:12 UTC,,,21,100% (2/2),100% (2/2),100% (2/2),I want the cube that is in the middle between the spoon and the red cup.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,173,no,object_4,173,yes,X,
31N9JPQXIPINP9ASZMEVSN9LOK5HNN,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:43 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:43 PDT 2015,,,3ZSY5X72NXBKI8L1M8V4907FIMSORD,A2541C8MY0BYV3,Approved,Mon Oct 19 17:08:37 PDT 2015,Mon Oct 19 17:08:47 PDT 2015,Tue Oct 20 01:08:47 PDT 2015,2015-10-20 08:13:10 UTC,,,10,100% (102/102),100% (102/102),100% (102/102),I want the cube that is in the middle between the spoon and the red cup.,https://s3.amazonaws.com/gmmdev/Round+9/Scene_4_Turk.jpg,173,yes,object_4,173,yes,X,
31S7M7DAGGQN6IY2N3F5TE8KUJ0TL7,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:40 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:40 PDT 2015,,,38F71OA9GTWZFFVGIXGX074RKY6FMY,A3GR74EBCPGKKA,Approved,Mon Oct 19 17:35:04 PDT 2015,Mon Oct 19 17:38:37 PDT 2015,Tue Oct 20 01:38:37 PDT 2015,2015-10-20 08:43:08 UTC,,,213,100% (86/86),100% (86/86),100% (86/86),"Give me the cube on the far left, behind the vaseline.",https://s3.amazonaws.com/gmmdev/Round+9/Scene_2_Turk.jpg,99,,object_6,99,,,At least one item is blank.
31S7M7DAGGQN6IY2N3F5TE8KUJ0TL7,3XIJBB7LZ4PYPNUA62IN3K4LBME8QF,Select an object based on a description.,Read a one-line instruction and select the object identified by it. No typing necessary.,"instruction, NLP, language, robot, command",$0.03 ,Mon Oct 19 17:02:40 PDT 2015,3,BatchId:2129303;,1200,28800,Fri Oct 23 17:02:40 PDT 2015,,,3F6KKYWMNB18ZD2K3S07PMQ6DBZNDU,A13VIJ7G997ZCY,Approved,Mon Oct 19 17:35:52 PDT 2015,Mon Oct 19 17:35:59 PDT 2015,Tue Oct 20 01:35:59 PDT 2015,2015-10-20 08:38:16 UTC,,,7,100% (155/155),100% (135/135),100% (135/135),"Give me the cube on the far left, behind the vaseline.",https://s3.amazonaws.com/gmmdev/Round+9/Scene_2_Turk.jpg,99,no,object_6,99,yes,X,
